szerzo,magyar_cim,nyelv,count
ZILAHY Lajos,Egy délután a Dongóban (?),spanyol,1
NAGY Lajos,Egy délután a Grün irodában,orosz,2
NAGY Lajos,Egy délután a Grün irodában,román,2
NAGY Lajos,Egy délután a Grün irodában,angol,1
NAGY Lajos,Egy délután a Grün irodában,cseh,1
NAGY Lajos,Egy délután a Grün irodában,német,1
NAGY Lajos,Egy délután Grün úr irodájában,francia,1
KARINTHY Frigyes,Egy divatos pszihológiai dráma (?),olasz,1
SZABÓ Lőrinc,Egy döglött légyhez,német,1
SZABÓ Lőrinc,Egy döglött légyhez,olasz,1
MÓRICZ Zsigmond,Egy drágakő,orosz,1
PULSZKY Ferenc,Egy dráma Magyarországon (?),francia,1
JANUS PANNONIUS,Egy dunántúli mandulafára,francia,1
JANUS PANNONIUS,Egy dunántúli mandulafára,német,1
FÜST Milán,Egy egyiptomi sírkövön,francia,1
ARANY János,Egy egyszerű beszélyke,német,1
NAGY Lajos,Egy éjszaka alatt (?),bolgár,1
KOVÁCS J.(?),Egy élénk asszony (?),olasz,3
IJJAS Antal,Egy élet,francia,1
KÁROLYI Mihályné,Egy élet együtt,angol,1
HIDAS Antal,Egy elhagyott kőbánya,orosz,1
HIDAS Antal,Egy elhagyott kőbánya dől rám − Vágyódunk utánad 4.,orosz,1
HERCZEG Ferenc,Egy eljegyzés (?),olasz,1
SZABOLCSKA Mihály,Egy eljegyzési hírre,angol,1
SOMLYÓ György,"Egy ember a föld egy pontján ősszel, éjszaka",francia,1
KASSÁK Lajos,Egy ember élete,cseh,3
KASSÁK Lajos,Egy ember élete (részlet),eszperantó,1
KASSÁK Lajos,Egy ember élete (részlet),francia,1
TÖRÖK Sándor,Egy ember eltűnt az erdőben (?),román,1
REMÉNYIK Sándor,Egy ember köszönt,olasz,1
SZAMOSKÖZI István,Egy ember mesél (?),német,1
BÁLINT György,Egy ember sír,angol,1
BÁLINT György,Egy ember sír,francia,1
BÁLINT György,Egy ember sír,német,1
BÁLINT György,Egy ember sír,orosz,1
BÁLINT György,Egy ember sír,spanyol,1
THURZÓ Gábor,Egy ember vége,lengyel,1
JÓKAI Mór,"Egy ember, aki mindent tud",német,2
JÓKAI Mór,"Egy ember, aki mindent tud",francia,1
KARINTHY Frigyes,"Egy ember, akinek abszolúte semmi érzéke a szimbolizmushoz",román,1
MOLY Tamás,"Egy ember, akit keresnek",német,1
PETRI György,Egy emlék (?),francia,1
PETŐFI Sándor,Egy emlék a kórházban,angol,1
KAZINCZY Ferenc,Egy emlékkönyvbe,német,1
BERDA József,Egy erős asszonyhoz (?),francia,1
HIDAS Antal,Egy erős topolya,orosz,1
ÖRKÉNY István,Egy erotikus esemény,román,1
ÖRSI Ferenc,Egy és a 30 millió,eszperantó,1
MÁNDY Iván,Egy esküvő,német,1
RÓNAY György,Egy este,finn,1
PETŐFI Sándor,Egy estém otthon,német,20
PETŐFI Sándor,Egy estém otthon,orosz,10
PETŐFI Sándor,Egy estém otthon,szlovák,4
PETŐFI Sándor,Egy estém otthon,angol,3
PETŐFI Sándor,Egy estém otthon,francia,3
PETŐFI Sándor,Egy estém otthon,olasz,3
PETŐFI Sándor,Egy estém otthon,cseh,2
PETŐFI Sándor,Egy estém otthon,horvát,2
PETŐFI Sándor,Egy estém otthon,spanyol,2
PETŐFI Sándor,Egy estém otthon,finn,1
PETŐFI Sándor,Egy estém otthon,lengyel,1
PETŐFI Sándor,Egy estém otthon,lett,1
PETŐFI Sándor,Egy estém otthon,román,1
PETŐFI Sándor,Egy estém otthon,szerb,1
PETŐFI Sándor,Egy estém otthon,török,1
PETŐFI Sándor,Egy estém otthon,ukrán,1
RADNÓTI Miklós,Egy eszkimó a halálra gondol − Járkálj csak halálraítélt,cseh,1
MAGYAR NÉPKÖLTÉS − PRÓZA,Egy esztendős fiúról − Magyar Nyelvőr I.,német,1
ADY Endre,Egy év törvény nélkül,angol,1
NADÁNYI Zoltán,Egy éve várok rád (?),angol,1
ZALKA Máté,Egy ezredes elbeszélése − elb.,orosz,1
RÁKOS Sándor,Egy fa képe a patak tükrében,francia,1
RÓNAY György,Egy falu,francia,1
VAS Gereben,"Egy falu, két őr",német,1
GYULAI Pál,Egy faluban,angol,2
ILLYÉS Gyula,Egy falusi forradalmár sírjánál,angol,1
GVADÁNYI József,Egy falusi nótárius budai utazása (részlet),kazah,1
GVADÁNYI József,Egy falusi nótárius budai utazása (részlet),szlovák,1
GVADÁNYI József,Egy falusi nótárius budai utazása (részletek),angol,1
GVADÁNYI József,Egy falusi nótárius budai utazása (részletek),orosz,1
BENCZUR László,Egy fecske nem csinál tavaszt?,finn,1
THURY Zsuzsa,Egy fedél alatt,orosz,2
THURY Zsuzsa,Egy fedél alatt,német,1
THURY Zsuzsa,Egy fedél alatt,szlovák,1
MÓRICZ Zsigmond,Egy fejedelem elmélkedése (?),francia,1
KORMOS István,Egy felnyitott sírnál,francia,1
DEGRÉ Alajos,Egy fényes házasság,német,1
KASSÁK Lajos,Egy fényképem alá − Üljük körül az asztalt 1968,francia,1
KAZINCZY Ferenc,Egy ferdőben,német,2
JÓKAI Mór,"Egy férj, aki folyton párbajozik",román,1
PETŐFI Sándor,Egy fiatal íróhoz,német,5
PETŐFI Sándor,Egy fiatal íróhoz,orosz,4
PETŐFI Sándor,Egy fiatal íróhoz,angol,1
PETŐFI Sándor,Egy fiatal íróhoz,baskir,1
PETŐFI Sándor,Egy fiatal íróhoz,olasz,1
PAP Endre,Egy fiatal lányhoz,angol,2
PAP Endre,Egy fiatal lányhoz,német,1
ZICHY Antal,Egy fiatal leánynak,német,1
GELLÉRI Andor Endre,Egy fillér,francia,4
GELLÉRI Andor Endre,Egy fillér,német,2
GELLÉRI Andor Endre,Egy fillér,angol,1
GELLÉRI Andor Endre,Egy fillér,orosz,1
GELLÉRI Andor Endre,Egy fillér,román,1
GELLÉRI Andor Endre,Egy fillér,spanyol,1
KISS Jenő,Egy filmcsillaghoz,román,1
HERCZEG Ferenc,Egy fiú,olasz,1
MIKSZÁTH Kálmán,Egy fiúnak a fele − Tavaszi rügyek,német,3
MIKSZÁTH Kálmán,Egy fiúnak a fele − Tavaszi rügyek,francia,1
MIKSZÁTH Kálmán,Egy fiúnak a fele − Tavaszi rügyek,lengyel,1
NÉMETH Andor,Egy foglalt páholy története,spanyol,1
TÍMÁR György,Egy földlakó szól,francia,1
BABITS Mihály,Egy fonnyadó bokorhoz. Sziget és tenger,eszperantó,1
LÁSZLÓ Anna,Egy fontos ügy,román,1
PAP Endre,Egy főrangú házasság,német,1
GÁDOR Béla,Egy forint borravaló,német,1
PILINSZKY János,Egy francia P. G. (?),francia,1
EÖTVÖS József,Egy gazdaasszony levelei. Elb.,német,1
MOLNÁR Ferenc,Egy gazdátlan csónak története,olasz,2
MOLNÁR Ferenc,Egy gazdátlan csónak története,angol,1
MOLNÁR Ferenc,Egy gazdátlan csónak története,német,1
JAKUS Imre,Egy gesztenyefa levél halálára,finn,1
ÖRKÉNY István,Egy gonddal kevesebb,francia,1
PETŐFI Sándor,Egy gondolat bánt engemet,német,44
PETŐFI Sándor,Egy gondolat bánt engemet,orosz,24
PETŐFI Sándor,Egy gondolat bánt engemet,francia,22
PETŐFI Sándor,Egy gondolat bánt engemet,angol,17
PETŐFI Sándor,Egy gondolat bánt engemet,román,17
PETŐFI Sándor,Egy gondolat bánt engemet,lengyel,13
PETŐFI Sándor,Egy gondolat bánt engemet,olasz,12
PETŐFI Sándor,Egy gondolat bánt engemet,bolgár,10
PETŐFI Sándor,Egy gondolat bánt engemet,szlovák,7
PETŐFI Sándor,Egy gondolat bánt engemet,cseh,6
PETŐFI Sándor,Egy gondolat bánt engemet,japán,5
PETŐFI Sándor,Egy gondolat bánt engemet,vietnami,5
PETŐFI Sándor,Egy gondolat bánt engemet,észt,4
PETŐFI Sándor,Egy gondolat bánt engemet,kínai,4
PETŐFI Sándor,Egy gondolat bánt engemet,ukrán,4
PETŐFI Sándor,Egy gondolat bánt engemet,eszperantó,3
PETŐFI Sándor,Egy gondolat bánt engemet,horvát,3
PETŐFI Sándor,Egy gondolat bánt engemet,svéd,3
PETŐFI Sándor,Egy gondolat bánt engemet,szerb,3
PETŐFI Sándor,Egy gondolat bánt engemet,albán,2
PETŐFI Sándor,Egy gondolat bánt engemet,arab,2
PETŐFI Sándor,Egy gondolat bánt engemet,finn,2
PETŐFI Sándor,Egy gondolat bánt engemet,grúz,2
PETŐFI Sándor,Egy gondolat bánt engemet,holland,2
PETŐFI Sándor,Egy gondolat bánt engemet,spanyol,2
PETŐFI Sándor,Egy gondolat bánt engemet,fehérorosz,1
PETŐFI Sándor,Egy gondolat bánt engemet,héber,1
PETŐFI Sándor,Egy gondolat bánt engemet,kazah,1
PETŐFI Sándor,Egy gondolat bánt engemet,kirgiz,1
PETŐFI Sándor,Egy gondolat bánt engemet,koreai,1
PETŐFI Sándor,Egy gondolat bánt engemet,lett,1
PETŐFI Sándor,Egy gondolat bánt engemet,litván,1
PETŐFI Sándor,Egy gondolat bánt engemet,macedon,1
PETŐFI Sándor,Egy gondolat bánt engemet,moldva,1
PETŐFI Sándor,Egy gondolat bánt engemet,norvég,1
PETŐFI Sándor,Egy gondolat bánt engemet,örmény,1
PETŐFI Sándor,Egy gondolat bánt engemet,perzsa,1
PETŐFI Sándor,Egy gondolat bánt engemet,rhetoromán,1
PETŐFI Sándor,Egy gondolat bánt engemet,török,1
PETŐFI Sándor,Egy gondolat bánt engemet,udmurt,1
PETŐFI Sándor,Egy gondolat bánt engemet,volapük,1
PETŐFI Sándor,Egy gondolat bánt engemet...,német,2
PETŐFI Sándor,Egy gondolat bánt engemet...,olasz,2
PETŐFI Sándor,Egy gondolat bánt engemet...,eszperantó,1
PETŐFI Sándor,Egy gondolat bánt engemet...,mongol,1
PETŐFI Sándor,Egy gondolat bánt engemet...,román,1
PETŐFI Sándor,Egy gondolat bánt engemet...,szlovák,1
PETŐFI Sándor,Egy goromba tábornokhoz,orosz,4
PETŐFI Sándor,Egy goromba tábornokhoz,észt,3
PETŐFI Sándor,Egy goromba tábornokhoz,német,3
PETŐFI Sándor,Egy goromba tábornokhoz,olasz,3
PETŐFI Sándor,Egy goromba tábornokhoz,ukrán,3
PETŐFI Sándor,Egy goromba tábornokhoz,albán,2
PETŐFI Sándor,Egy goromba tábornokhoz,angol,1
PETŐFI Sándor,Egy goromba tábornokhoz,bolgár,1
PETŐFI Sándor,Egy goromba tábornokhoz,lett,1
PETŐFI Sándor,Egy goromba tábornokhoz,moldva,1
PETŐFI Sándor,Egy goromba tábornokhoz,spanyol,1
PETŐFI Sándor,Egy goromba tábornokhoz,szerb,1
EÖRSI István,Egy gyanakvónak,olasz,1
NÉMETH László,Egy gyenge kis madár,eszperantó,1
ADY Endre,"Egy gyermek a ""Mária""-hajón",olasz,1
JÁMBOR Pál,Egy gyermek koporsója (?),francia,1
DALMADY Győző,Egy gyermekhez,német,1
CSANÁDI Imre,Egy hajdani templomra,örmény,1
PETŐFI Sándor,Egy hajfürthöz,német,9
PETŐFI Sándor,Egy hajfürthöz,olasz,2
PETŐFI Sándor,Egy hajfürthöz,angol,1
FEHÉR Ferenc,Egy hajnalban,horvát,1
HIDAS Antal,Egy hajnalon,orosz,2
JÓKAI Mór,Egy halálítélet,cseh,1
BETHLEN Margit,Egy halott szerelem árnyéka (?),francia,1
CSUKA Zoltán,Egy Hamlet-előadás ürügyén,horvát,1
KOSZTOLÁNYI Dezső,Egy hang,olasz,1
KOSZTOLÁNYI Dezső,Egy hang,román,1
KOSZTOLÁNYI Dezső,Egy hang − Meztelenül,angol,1
KOSZTOLÁNYI Dezső,Egy hang − Meztelenül,olasz,1
ADY Endre,Egy harci Jézus-Mária − Az Illés szekerén,horvát,1
ADY Endre,Egy harci Jézus-Mária − Az Illés szekerén,olasz,1
JUHÁSZ Gyula,Egy ház,orosz,1
BALOGH Zoltán,Egy hét (?),német,1
DEGRÉ Alajos,Egy hét huncutságai (?),német,1
KÖRMENDI Ferenc,Egy hétköznap júniusban (?),angol,1
KÖRMENDI Ferenc,Egy hétköznap júniusban (?),francia,1
KÖRMENDI Ferenc,Egy hétköznap júniusban (?),holland,1
JÓKAI Mór,Egy hírhedett kalandor,német,2
JÓKAI Mór,Egy hirhedett kalandor a XVII. században,német,5
JÓKAI Mór,Egy hirhedett kalandor a XVII. században,angol,2
JÓKAI Mór,Egy hirhedett kalandor a XVII. században,cseh,2
JÓKAI Mór,Egy hirhedett kalandor a XVII. században,lengyel,2
ÁNYOS Pál,Egy hív szívnek kedvese sírja felett való panaszi,német,2
JÓKAI Mór,Egy hóhér − Dekameron I.,finn,2
JÓKAI Mór,Egy hóhér − Dekameron I.,német,1
JÉKELY Zoltán,Egy holdlakó szemével...,román,1
LAKATOS László,Egy hölgy görögül tanul,olasz,1
GYULAI Pál,Egy hölgyhöz,angol,2
FODOR András,Egy hős búcsúja,szlovák,1
TOMPA Mihály,Egy igaz magyar gróf,francia,1
TARDOS Tibor,Egy ing,német,1
BENJÁMIN László,Egy író miniszterre − Epigramma,francia,1
ADY Endre,Egy ismerős kis fiú − Vér és arany,cseh,1
ADY Endre,Egy ismerős kis fiú − Vér és arany,spanyol,1
ADY Endre,Egy ismerős kis fiú − Vér és arany,szerb,1
ADY Endre,Egy ismerős kis-fiú − Vér és arany,francia,2
ADY Endre,Egy ismerős kisfiú − Vér és arany,német,5
ADY Endre,Egy ismerős kisfiú − Vér és arany,francia,3
ADY Endre,Egy ismerős kisfiú − Vér és arany,olasz,3
ADY Endre,Egy ismerős kisfiú − Vér és arany,szlovák,3
ADY Endre,Egy ismerős kisfiú − Vér és arany,angol,2
ADY Endre,Egy ismerős kisfiú − Vér és arany,román,2
ADY Endre,Egy ismerős kisfiú − Vér és arany,héber,1
ADY Endre,Egy ismerős kisfiú − Vér és arany,horvát,1
ADY Endre,Egy ismerős kisfiú − Vér és arany,makedón,1
ADY Endre,Egy ismerős kisfiú. − Vér és arany,román,1
KISFALUDY Sándor,"Egy Istenért, egy hazáért − Boldog szerelem 53. dal",német,1
KISFALUDY Sándor,"Egy Istenért, egy hazáért − Boldog szerelem 53. dal",olasz,1
JÓKAI Mór,"Egy játékos, aki nyer",lengyel,4
JÓKAI Mór,"Egy játékos, aki nyer",német,2
JÓKAI Mór,"Egy játékos, aki nyer",cseh,1
JÓKAI Mór,"Egy játékos, aki nyer",olasz,1
HIDAS Antal,"Egy jávorfa haldokló, lázas levelei − Tehetetlen fájdalomban 5.",orosz,1
HIDAS Antal,"Egy jávorfa haldokló, lázas leveleit − Tehetetlen fájdalomban 5.",orosz,1
GÁBOR Andor,Egy jó Goethe kiadás (?),orosz,1
ÖRKÉNY István,Egy jól sikerült temetés,litván,1
ÖRKÉNY István,Egy jól sikerült temetés,orosz,1
ADY Endre,Egy jövendő Karácsony − Vér és arany,horvát,1
ADY Endre,Egy jövendő Karácsony − Vér és arany,szerb,1
ADY Endre,Egy jövő költő − Vér és arany,román,3
ADY Endre,Egy jövő költő − Vér és arany,cseh,1
ADY Endre,Egy jövő költő − Vér és arany,horvát,1
ADY Endre,Egy jövő költő − Vér és arany,német,1
MAGYAR NÉPKÖLTÉS − PRÓZA,Egy juhász meséje − MNGY. VI. 294. l.,orosz,1
MAGYAR NÉPKÖLTÉS − PRÓZA,Egy juhász meséje − Vikár B. MNGY. VI. 6. sz. 294 l.,német,1
MAGYAR NÉPKÖLTÉS − PRÓZA,Egy juhász meséje − Vikár: Somogy m. MNGY VI. 6. sz. 294. l.,angol,1
MAGYAR NÉPKÖLTÉS − PRÓZA,Egy juhász meséje − Vikár: Somogy megy. 294. l.,német,1
GYÖRFFY Gyula,Egy kacér hölgyhöz (?),német,1
MIKES György,Egy kamaszfiú naplójából,német,1
CSATHÓ Kálmán,Egy kapitális emléke (?),német,1
JÓKAI Mór,Egy karácsony-est a bolondok házában,cseh,2
REMÉNYIK Sándor,Egy karácsonyfa panasza (?),angol,1
GERGELY Miklós,Egy karrier története (?),bolgár,1
KARINTHY Frigyes,Egy karrier története (?),lengyel,1
BALASSI Bálint,Egy katonaének,román,1
GREGUSS Ágost,Egy kedves halott,német,2
ASZTALOS István,Egy kedves nyúl halála,német,1
JUHÁSZ Gyula,Egy kedves vigasztalónak,szlovák,1
JUHÁSZ Gyula,Egy kedves vígasztalónak,horvát,1
KISS József,Egy képes lap halálára,német,1
KISS József,Egy képpel,német,1
GYÓNI Géza,Egy képre,német,1
SIMONYI Imre,Egy kereszt forgácsai (?),francia,1
KÉPES Géza,Egy kétnyelvű íróról (?),olasz,1
ZALKA Máté,Egy kettő három − elb.,orosz,1
ADY Endre,Egy kevésnyi jóságért − A Minden-Titkok versei,francia,2
ADY Endre,Egy kevésnyi jóságért − A Minden-Titkok versei,héber,1
ADY Endre,Egy kevésnyi jóságért − A Minden-Titkok versei,olasz,1
ADY Endre,Egy kevésnyi jóságért − A Minden-Titkok versei,szerb,1
BENJÁMIN László,Egy kezdő zsenire − Epigramma,francia,1
RADÓ Antal,Egy kézfogás (?),német,1
TERSÁNSZKY JÓZSI Jenő,Egy kézi kocsi története,német,1
TERSÁNSZKY JÓZSI Jenő,Egy kézikocsi története,orosz,2
RADÓ Antal,Egy kézszorítás,német,1
MAGYAR NÉPKÖLTÉS − VERS,Egy kicsi madárka − Bartók 43. szám,finn,1
MAGYAR NÉPKÖLTÉS − VERS,Egy kicsi madárka − Ortutay Szerelmi dalok 11.,orosz,1
MAGYAR NÉPKÖLTÉS − VERS,Egy kicsi madárka hozzám kezde járni,román,1
KORMOS István,Egy kihantolt sírra,francia,1
ARANY János,Egy kis hypocondria,német,1
ARANY János,Egy kis hypocondria,orosz,1
ÖRKÉNY István,Egy kis jótétemény,francia,1
ÖRKÉNY István,Egy kis jótétemény,orosz,1
SZEBERÉNYI Lehel,Egy kis kaland,orosz,1
SOMLYÓ György,Egy kis matematika,francia,1
SZÁNTÓ György−VASZARY Gábor,Egy kis párizsi hotelben,német,1
ADY Endre,Egy kis séta,angol,1
ADY Endre,Egy kis séta − Próza,eszperantó,2
FALUDI Ferenc,Egy kis tarka madár,angol,1
JÓZSEF Attila,Egy kisgyerek sír,olasz,1
JÓZSEF Attila,Egy kisgyerek sír,szlovák,1
JÓZSEF Attila,Egy kisgyerek sír − Medvetánc,román,2
JÓZSEF Attila,Egy kisgyerek sír − Medvetánc,cseh,1
JÓZSEF Attila,Egy kisgyerek sír − Medvetánc,lengyel,1
JÓZSEF Attila,Egy kisgyerek sír − Medvetánc,szlovák,1
GYŐRI Vilmos,Egy kislánynak,német,1
VÁRADY Szabolcs,"Egy kívülálló, ha volna ilyen",angol,1
ERDÉLYI József,Egy kocsi után,német,1
JÓKAI Mór,Egy költemény,héber,1
KARINTHY Frigyes,Egy költő a Marsban,angol,1
JÓZSEF Attila,Egy költőre,bolgár,1
JÓZSEF Attila,Egy költőre,orosz,1
JÓZSEF Attila,Egy költőre (: Téged szeretnek :),angol,1
LÉVAY József,Egy könny,angol,1
HIDAS Antal,Egy könnycsepp,orosz,1
PETŐFI Sándor,Egy könyvárus emlékkönyvébe,német,11
PETŐFI Sándor,Egy könyvárus emlékkönyvébe,orosz,4
PETŐFI Sándor,Egy könyvárus emlékkönyvébe,horvát,2
PETŐFI Sándor,Egy könyvárus emlékkönyvébe,kazah,2
PETŐFI Sándor,Egy könyvárus emlékkönyvébe,angol,1
PETŐFI Sándor,Egy könyvárus emlékkönyvébe,bolgár,1
PETŐFI Sándor,Egy könyvárus emlékkönyvébe,kirgiz,1
PETŐFI Sándor,Egy könyvárus emlékkönyvébe,olasz,1
ILLYÉS Gyula,Egy körkérdés tanulságai,angol,1
PEKÁR Gyula,Egy korty bor (?),olasz,1
KÁRPÁTI Endre,Egy korty pálinka,német,1
GALGÓCZI Erzsébet,Egy kosár hazai,bolgár,1
GALGÓCZI Erzsébet,Egy kosár hazai,orosz,1
DÉRY Tibor,Egy kosár krumpli (?),angol,1
KÉPES Géza,Egy koszorús költőről (?),olasz,1
SZÉCSI Margit,Egy kötéltáncos vallomása,francia,1
BERDA József,Egy kövér asszonyra,francia,1
BERDA József,Egy kövér asszonyra,német,1
KASSÁK Lajos,Egy követ dobtam − Címtelen versek 95,angol,1
NAGY Lajos,Egy közülünk,német,1
PETŐFI Sándor,Egy kritikushoz,orosz,5
PETŐFI Sándor,Egy kritikushoz,baskir,1
PETŐFI Sándor,Egy kritikushoz,kirgiz,1
PETŐFI Sándor,Egy kritikushoz,német,1
PETŐFI Sándor,Egy kritikushoz,ukrán,1
PETŐFI Sándor,Egy kritikushoz (Császár Ferenc őnagyságához),német,2
PETŐFI Sándor,Egy kritikushoz (Császár Ferenc őnagyságához),orosz,2
PETŐFI Sándor,Egy kritikushoz (Császár Ferenc őnagyságához),bolgár,1
PETŐFI Sándor,Egy kritikushoz (Császár Ferenc őnagyságához),cseh,1
PILINSZKY János,Egy KZ-láger falára,angol,1
TÓTH Árpád,Egy lány a villamosban − Lélektől lélekig,szlovák,1
KOMÓCSY József,Egy lány ravatalánál (?),angol,1
TÓTH Árpád,Egy leány,cseh,1
TÓTH Árpád,Egy leány,román,1
HERCZEG Ferenc,Egy leány egyedül (?),olasz,1
KOMÓCSY József,Egy leány ravatalánál (?),angol,1
TÓTH Árpád,Egy leány szobájában,szlovák,3
TÓTH Árpád,Egy leány szobájában,cseh,1
HERCZEG Ferenc,Egy leány története,német,1
HERCZEG Ferenc,Egy leány története,spanyol,1
JÉKELY Zoltán,Egy lebombázott ház romjai között (?),olasz,1
BARÓTI SZABÓ Dávid,Egy ledőlt diófához,francia,1
BARÓTI SZABÓ Dávid,Egy ledőlt diófához,lengyel,1
BARÓTI SZABÓ Dávid,Egy ledőlt diófához,román,1
BARÓTI SZABÓ Dávid,Egy ledőlt diófához,szlovák,1
REMÉNYIK Sándor,Egy lélek áll ott (?),angol,1
ÖRKÉNY István,Egy lelkiismeretes olvasó,francia,1
ÖRKÉNY István,Egy lelkiismeretes olvasó,orosz,1
ÖRKÉNY István,Egy lelkiismeretes olvasó,román,1
KUTHY Lajos,Egy lengyel nő emlékkönyvébe,lengyel,1
JÓKAI Mór,Egy lengyel története − Milyenek a nők?,dán,1
ADY Endre,Egy ló-hősnő,horvát,1
FÜST Milán,Egy magános lovag,francia,1
FÜST Milán,Egy magános lovag,német,1
FÜST Milán,Egy magános lovas,francia,3
ÖRKÉNY István,Egy magyar író dedikációi,francia,1
SZOMORY Dezső,Egy magyar író Jules Lemaître-nél,francia,1
ADY Endre,Egy magyar kérdés − Próza,eszperantó,2
JÓKAI Mór,Egy magyar költő életéből,német,1
GULYÁS Pál,Egy magyar költőhöz,szlovák,1
JÓKAI Mór,Egy magyar nábob,finn,4
JÓKAI Mór,Egy magyar nábob,francia,3
JÓKAI Mór,Egy magyar nábob,német,3
JÓKAI Mór,Egy magyar nábob,angol,2
JÓKAI Mór,Egy magyar nábob,szlovák,2
JÓKAI Mór,Egy magyar nábob,cseh,1
JÓKAI Mór,Egy magyar nábob,észt,1
JÓKAI Mór,Egy magyar nábob,kínai,1
JÓKAI Mór,Egy magyar nábob,orosz,1
JÓKAI Mór,Egy magyar nábob,vend,1
KERÉNYI Frigyes,Egy magyar tengerjáróhoz,német,1
KRÚDY Gyula,Egy magyar vacsora,német,1
FÜLÖP Dezső,Egy marék föld,finn,1
RÁKOS Sándor,Egy másik törvény,olasz,1
WEÖRES Sándor,Egy másik világ,horvát,1
CSORBA Győző,Egy megfagyott körtefacsemetére,orosz,1
FÜST Milán,Egy meggyógyult lélek búcsúja (?(,olasz,1
ÖRKÉNY István,Egy meghasonlott tulipán,angol,1
ÖRKÉNY István,Egy meghasonlott tulipán,francia,1
ÖRKÉNY István,Egy meghasonlott tulipán,lengyel,1
ÖRKÉNY István,Egy meghasonlott tulipán,román,1
ÖRKÉNY István,Egy meghasonlott tulipán,svéd,1
ADY Endre,"Egy megíratlan naplóból − Szeretném, ha szeretnének",angol,1
ADY Endre,"Egy megíratlan naplóból − Szeretném, ha szeretnének",olasz,1
ADY Endre,Egy megtalált könyv,román,1
ADY Endre,Egy megtalált könyv − Népszava,román,1
ADY Endre,Egy megtalált könyv − Népszava 1907. dec. 22.,román,1
ADY Endre,Egy megtalált könyv − Népszava 1907. XI. 3.,román,1
RÁKOS Sándor,Egy mell,francia,1
ILLYÉS Gyula,Egy mellék-szoborra,német,1
LECHNER Gyula,Egy menyasszonyhoz (?),német,1
LÉTAY Lajos,Egy mezőgazdasági szövetkezetben,román,1
JÓKAI Mór,Egy minta színész (?),német,1
ILLYÉS Gyula,Egy mondat a zsarnokságról,angol,3
ILLYÉS Gyula,Egy mondat a zsarnokságról,horvát,1
BALLA László,Egy múmiafej előtt. Vers,orosz,1
JÁMBOR Pál,Egy művészhez (?),francia,1
MOLTER Károly,Egy nagyon gonosz ember (?),francia,1
ÚJVÁRI Imre László,Egy nagyszerű fiú,orosz,1
RÁBA György,Egy nap,francia,1
ADY Endre,Egy nap a választók közt,román,1
PÁKH Albert,Egy nap egy nevelő életéből (?),francia,1
RÓNASZEGI Miklós,Egy nap története,orosz,1
BABITS Mihály,Egy nap. (A halál fiai-ból),angol,1
ÁBRÁNYI Emil,Egy napig éltek − Margit-dalok,német,1
BAGHY Gyula,Egy napon a szultán,eszperantó,1
HELTAI Gáspár,Egy nemes emberről és az ördögről,román,1
HELTAI Gáspár,Egy nemes emberről és az ördögről − Száz fabula 99. mese,német,1
ILLYÉS Gyula,Egy népfinak,német,1
TARDOS Tibor,Egy nő nevet (?),német,1
TÓTH László,Egy nyári délután,német,1
GODA Gábor,Egy nyugalmas vasárnap,román,1
ILLYÉS Gyula,Egy ó-görög versre,olasz,1
ADY Endre,Egy ócska konflisban − Új versek,német,6
ADY Endre,Egy ócska konflisban − Új versek,lengyel,5
